,Stance,Relevancy,,
844,unrelated,0.5423436761,1,
845,unrelated,0.3875258565,1,
846,unrelated,0.2974294424,1,
847,unrelated,0.3570369184,1,
848,unrelated,0.2601711154,1,
849,discuss,0.2652459145,0,
850,unrelated,0.3777627945,1,
851,unrelated,0.5139752626,1,
852,unrelated,0.3328075707,1,
853,unrelated,0.3667393625,1,
854,unrelated,0.3700469732,1,
855,unrelated,0.4241286814,1,
856,unrelated,0.3085981607,1,
857,discuss,0.6263907552,1,
858,unrelated,0.2897838652,1,
859,disagree,0.7308214307,1,
860,unrelated,0.447719574,1,
861,discuss,0.4647267163,0,
862,unrelated,0.5265679359,1,
863,agree,0.5384510756,0,
864,discuss,0.4616624415,0,
865,discuss,0.4741031528,0,
866,unrelated,0.4969188273,1,
867,unrelated,0.3051615953,1,
868,discuss,0.6666167974,1,
869,unrelated,0.2107150704,1,
870,agree,0.648652494,1,
871,unrelated,0.2627980709,1,
872,discuss,0.7128405571,1,
873,unrelated,0.401598841,1,
874,agree,0.4596558809,0,
875,unrelated,0.2476321757,1,
876,unrelated,0.7042711973,0,
877,agree,0.5368042588,0,
878,discuss,0.6510169506,1,
879,unrelated,0.4333123863,1,
880,unrelated,0.3797448874,1,
881,unrelated,0.4643057287,1,
882,discuss,0.7216994166,1,
883,unrelated,0.3459298909,1,
884,agree,0.4080249071,0,
885,discuss,0.7660562992,1,
886,unrelated,0.3029444814,1,
887,discuss,0.7267171144,1,
888,unrelated,0.448011905,1,
889,agree,0.5717520714,0,
890,unrelated,0.4658245146,1,
891,agree,0.7344322801,1,
892,unrelated,0.3941144347,1,
893,unrelated,0.4083167613,1,
894,unrelated,0.4354546964,1,
895,unrelated,0.0979230404,1,
896,unrelated,0.4483293891,1,
897,discuss,0.694601953,1,
898,unrelated,0.30624035,1,
899,unrelated,0.36380288,1,
900,discuss,0.6378602386,1,
901,unrelated,0.4854186773,1,
902,discuss,0.7371697426,1,
903,unrelated,0.3521457314,1,
904,discuss,0.6975190639,1,
905,discuss,0.6091932654,1,
906,unrelated,0.4284771681,1,
907,unrelated,0.47486341,1,
908,unrelated,0.4975320697,1,
909,discuss,0.4982667267,0,
910,unrelated,0.4849386811,1,
911,agree,0.6391863227,1,
912,unrelated,0.2943089306,1,
913,unrelated,0.3726095855,1,
914,discuss,0.6926473379,1,
915,discuss,0.7420764565,1,
916,unrelated,0.446305871,1,
917,unrelated,0.4285411239,1,
918,unrelated,0.3300521672,1,
919,unrelated,0.5050344467,1,
920,unrelated,0.4793953001,1,
921,discuss,0.6233065724,1,
922,discuss,0.5074191689,0,
923,unrelated,0.3231690526,1,
924,unrelated,0.3645036817,1,
925,unrelated,0.4411862195,1,
926,discuss,0.6153913736,1,
927,discuss,0.4598231316,0,
928,unrelated,0.4867909849,1,
929,unrelated,0.4311937988,1,
930,unrelated,0.3494090736,1,
931,discuss,0.7408224344,1,
932,agree,0.6866520643,1,
933,discuss,0.5812865496,0,
934,unrelated,0.4400283992,1,
935,unrelated,0.405623436,1,
936,unrelated,0.3728654087,1,
937,unrelated,0.3734513223,1,
938,agree,0.5006200671,0,
939,discuss,0.7454768419,1,
940,unrelated,0.3463320732,1,
941,unrelated,0.3748818338,1,
942,agree,0.3928282261,0,
943,unrelated,0.4461885095,1,
944,unrelated,0.3715751469,1,
945,discuss,0.7403416038,1,
946,unrelated,0.254575491,1,
947,unrelated,0.5457536578,1,
948,unrelated,0.4024888575,1,
949,discuss,0.5191328526,0,
950,agree,0.6193047166,1,
951,unrelated,0.562494278,1,
952,unrelated,0.431887418,1,
953,unrelated,0.4028336406,1,
954,unrelated,0.362405777,1,
955,unrelated,0.2697998285,1,
956,discuss,0.4473380446,0,
957,unrelated,0.4002733529,1,
958,unrelated,0.3827182949,1,
959,discuss,0.6055600643,1,
960,agree,0.5449441075,0,
961,unrelated,0.3478614688,1,
962,unrelated,0.2944888175,1,
963,unrelated,0.5124847293,1,
964,unrelated,0.4672110677,1,
965,discuss,0.6424818039,1,
966,agree,0.8315688372,1,
967,unrelated,0.2382804155,1,
968,discuss,0.8341574073,1,
969,unrelated,0.3421983421,1,
970,unrelated,0.4746818841,1,
971,unrelated,0.4672253132,1,
972,unrelated,0.3993925452,1,
973,unrelated,0.228454873,1,
974,unrelated,0.2681753039,1,
975,unrelated,0.4868736267,1,
976,unrelated,0.3525911868,1,
977,agree,0.5198010206,0,
978,unrelated,0.3933185041,1,
979,discuss,0.2964287996,0,
980,unrelated,0.267347455,1,
981,unrelated,0.3540917933,1,
982,agree,0.7898638248,1,
983,agree,0.2436448783,0,
984,unrelated,0.3305286169,1,
985,unrelated,0.4430916607,1,
986,unrelated,0.4376909435,1,
987,unrelated,0.4997578859,1,
988,unrelated,0.4184131622,1,
989,unrelated,0.6322987676,0,
990,unrelated,0.2311708629,1,
991,unrelated,0.587808311,1,
992,unrelated,0.3905629218,1,
993,agree,0.646551609,1,
994,unrelated,0.5736593604,1,
995,unrelated,0.4603114426,1,
996,discuss,0.7323006988,1,
997,agree,0.6732327938,1,
998,unrelated,0.4686225951,1,
999,discuss,0.7709038854,1,
1000,unrelated,0.4265293479,1,
1001,unrelated,0.4405573905,1,
1002,discuss,0.6298879385,1,
1003,unrelated,0.5521297455,1,
1004,unrelated,0.54968822,1,
1005,unrelated,0.3620924056,1,
1006,unrelated,0.4385840595,1,
1007,unrelated,0.6130510569,0,
1008,unrelated,0.5081330538,1,
1009,unrelated,0.3416309357,1,
1010,unrelated,0.5280771255,1,
1011,unrelated,0.4346812963,1,
1012,unrelated,0.4147056043,1,
1013,unrelated,0.2765471637,1,
1014,agree,0.5307297707,0,
1015,unrelated,0.4873852432,1,
1016,unrelated,0.4717774391,1,
1017,unrelated,0.4983529449,1,
1018,discuss,0.3217488229,0,
1019,unrelated,0.4487945437,1,
1020,unrelated,0.2081553489,1,
1021,unrelated,0.350571245,1,
1022,unrelated,0.5575344563,1,
1023,discuss,0.7407230735,1,
1024,discuss,0.7008835673,1,
1025,unrelated,0.482770592,1,
1026,discuss,0.5817700028,0,
1027,unrelated,0.2615506053,1,
1028,unrelated,0.2242948562,1,
1029,unrelated,0.4926638901,1,
1030,agree,0.4075300395,0,
1031,unrelated,0.4587322772,1,
1032,unrelated,0.4385061562,1,
1033,unrelated,0.2958686948,1,
1034,unrelated,0.4062785208,1,
1035,unrelated,0.407245785,1,
1036,unrelated,0.2879608274,1,
1037,unrelated,0.4464655221,1,
1038,unrelated,0.5343464613,1,
1039,unrelated,0.309799552,1,
1040,discuss,0.5578565598,0,
1041,unrelated,0.5120972395,1,
1042,unrelated,0.3572536111,1,
1043,unrelated,0.431226939,1,
1044,unrelated,0.2952422798,1,
1045,disagree,0.7134549618,1,
1046,discuss,0.5174190998,0,
1047,unrelated,0.3594680429,1,
1048,unrelated,0.2901508808,1,
1049,unrelated,0.5656382442,1,
1050,unrelated,0.3082998991,1,
1051,unrelated,0.2967375517,1,
1052,unrelated,0.3588249981,1,
1053,unrelated,0.3761302829,1,
1054,unrelated,0.2587686777,1,
1055,unrelated,0.2479409575,1,
1056,unrelated,0.3910638392,1,
1057,discuss,0.6054734588,1,
1058,unrelated,0.4348324537,1,
1059,unrelated,0.3152887523,1,
1060,agree,0.6561002135,1,
1061,agree,0.55917871,0,
1062,unrelated,0.4189712405,1,
1063,unrelated,0.2529482245,1,
1064,discuss,0.4853032231,0,
1065,agree,0.6527337432,1,
1066,unrelated,0.3404327333,1,
1067,agree,0.7350637913,1,
1068,unrelated,0.4896003902,1,
1069,unrelated,0.2916700542,1,
1070,agree,0.5340206623,0,
1071,unrelated,0.4179961383,1,
1072,unrelated,0.3339918852,1,
1073,discuss,0.6421908736,1,
1074,unrelated,0.2960165441,1,
1075,unrelated,0.2684051394,1,
1076,unrelated,0.3519342244,1,
1077,unrelated,0.4155165851,1,
1078,unrelated,0.3165253401,1,
1079,unrelated,0.3195197582,1,
1080,discuss,0.6966171265,1,
1081,unrelated,0.3101703227,1,
1082,unrelated,0.6159816384,0,
1083,unrelated,0.4253336191,1,
1084,unrelated,0.2441821396,1,
1085,discuss,0.5306518674,0,
1086,discuss,0.5683039427,0,
1087,unrelated,0.3870869279,1,
1088,unrelated,0.4204755425,1,
1089,unrelated,0.3380037248,1,
1090,agree,0.7362911701,1,
1091,unrelated,0.4950303435,1,
1092,unrelated,0.2327715158,1,
1093,unrelated,0.5006899238,1,
1094,disagree,0.5996295214,0,
1095,discuss,0.744104147,1,
1096,unrelated,0.3352200091,1,
1097,unrelated,0.335036099,1,
1098,unrelated,0.344845295,1,
1099,unrelated,0.5069961548,1,
1100,unrelated,0.235111624,1,
1101,unrelated,0.3197704256,1,
1102,unrelated,0.2102296948,1,
1103,unrelated,0.3528247774,1,
1104,discuss,0.6609711647,1,
1105,unrelated,0.309538126,1,
1106,unrelated,0.4283027053,1,
1107,discuss,0.5937765837,0,
1108,unrelated,0.6235721707,0,
1109,unrelated,0.3013799489,1,
1110,unrelated,0.3452373445,1,
1111,unrelated,0.473015219,1,
1112,unrelated,0.3225349784,1,
1113,unrelated,0.2693120837,1,
1114,discuss,0.5148841143,0,
1115,discuss,0.5826768279,0,
1116,unrelated,0.3697474599,1,
1117,unrelated,0.3936562538,1,
1118,unrelated,0.2980303466,1,
1119,unrelated,0.3197470009,1,
1120,unrelated,0.4783009589,1,
1121,disagree,0.7178182602,1,
1122,unrelated,0.23719275,1,
1123,discuss,0.6916816831,1,
1124,unrelated,0.4483081102,1,
1125,unrelated,0.2724025249,1,
1126,unrelated,0.3588127494,1,
1127,unrelated,0.4148555994,1,
1128,discuss,0.678509593,1,
1129,unrelated,0.3283393681,1,
1130,unrelated,0.2918298542,1,
1131,unrelated,0.4286836982,1,
1132,unrelated,0.4697367251,1,
1133,unrelated,0.4641992748,1,
1134,unrelated,0.3395565748,1,
1135,unrelated,0.2345765978,1,
1136,agree,0.6862998009,1,
1137,unrelated,0.3967069685,1,
1138,unrelated,0.3584364951,1,
1139,unrelated,0.3290040791,1,
1140,discuss,0.5374643207,0,
1141,unrelated,0.5715769529,1,
1142,unrelated,0.2490574569,1,
1143,unrelated,0.52283746,1,
1144,unrelated,0.4810718596,1,
1145,unrelated,0.3387862444,1,
1146,unrelated,0.4103630185,1,
1147,discuss,0.4898884594,0,
1148,unrelated,0.360157907,1,
1149,unrelated,0.2795672119,1,
1150,unrelated,0.2648593187,1,
1151,unrelated,0.2917509675,1,
1152,unrelated,0.3811337948,1,
1153,agree,0.4582349956,0,
1154,unrelated,0.5109906793,1,
1155,discuss,0.7019702792,1,
1156,unrelated,0.4302950501,1,
1157,unrelated,0.5127184987,1,
1158,discuss,0.5711688995,0,
1159,unrelated,0.5483081341,1,
1160,discuss,0.5628411174,0,
1161,unrelated,0.3928223848,1,
1162,discuss,0.4361386001,0,
1163,unrelated,0.4665113986,1,
1164,agree,0.6873899102,1,
1165,unrelated,0.2610062361,1,
1166,agree,0.6108164787,1,
1167,unrelated,0.235771209,1,
1168,unrelated,0.3242293894,1,
1169,unrelated,0.1524652839,1,
1170,unrelated,0.345064491,1,
1171,unrelated,0.1592658013,1,
1172,unrelated,0.3197818995,1,
1173,agree,0.5749275088,0,
1174,unrelated,0.4133430421,1,
1175,discuss,0.6973484755,1,
1176,unrelated,0.288714081,1,
1177,agree,0.5028921366,0,
1178,discuss,0.5203002691,0,
1179,unrelated,0.3131219745,1,
1180,unrelated,0.3926149905,1,
1181,unrelated,0.3965684175,1,
1182,unrelated,0.1756182015,1,
1183,unrelated,0.246242106,1,
1184,unrelated,0.3499554694,1,
1185,unrelated,0.3667476773,1,
1186,discuss,0.7822636962,1,
1187,unrelated,0.5011966825,1,
1188,unrelated,0.4104753733,1,
1189,unrelated,0.2621168196,1,
1190,unrelated,0.4011966586,1,
1191,unrelated,0.213839829,1,
1192,discuss,0.608846426,1,
1193,unrelated,0.4478751719,1,
1194,unrelated,0.2698273063,1,
1195,unrelated,0.4519921541,1,
1196,unrelated,0.6589198112,0,
1197,unrelated,0.3922329843,1,
1198,discuss,0.7897588015,1,
1199,unrelated,0.3885077238,1,
1200,unrelated,0.3086816072,1,
1201,discuss,0.7237471342,1,
1202,unrelated,0.5363668203,1,
1203,discuss,0.4830566645,0,
1204,unrelated,0.2868345678,1,
1205,discuss,0.5692121387,0,
1206,unrelated,0.4342775941,1,
1207,discuss,0.5507892966,0,
1208,unrelated,0.6700081825,0,
1209,agree,0.4820455313,0,
1210,unrelated,0.4090400636,1,
1211,unrelated,0.3089694083,1,
1212,unrelated,0.2886619568,1,
1213,unrelated,0.379298687,1,
1214,agree,0.6196090579,1,
1215,unrelated,0.3976928294,1,
1216,unrelated,0.3856186271,1,
1217,unrelated,0.3805748224,1,
1218,unrelated,0.2796000242,1,
1219,unrelated,0.3422858119,1,
1220,unrelated,0.4327156246,1,
1221,discuss,0.7444574237,1,
1222,discuss,0.4950531125,0,
1223,unrelated,0.3389777839,1,
1224,agree,0.4516462982,0,
1225,discuss,0.5534310937,0,
1226,discuss,0.5997201204,0,
1227,unrelated,0.295299679,1,
1228,disagree,0.6158475876,1,
1229,unrelated,0.3417414427,1,
1230,unrelated,0.4612869918,1,
1231,unrelated,0.7087580562,0,
1232,unrelated,0.3868442178,1,
1233,unrelated,0.5466637015,1,
1234,unrelated,0.5595389009,1,
1235,discuss,0.7367869616,1,
1236,discuss,0.3765431046,0,
1237,unrelated,0.4202091694,1,
1238,unrelated,0.3311870694,1,
1239,unrelated,0.1272473931,1,
1240,unrelated,0.4339528382,1,
1241,unrelated,0.382819593,1,
1242,discuss,0.6915928721,1,
1243,unrelated,0.5550583601,1,
1244,unrelated,0.4525496662,1,
1245,unrelated,0.3920372128,1,
1246,unrelated,0.4946973324,1,
1247,unrelated,0.3091936707,1,
1248,discuss,0.6285737157,1,
1249,unrelated,0.4646098018,1,
1250,unrelated,0.5207918286,1,
1251,unrelated,0.6263168454,0,
1252,discuss,0.7527854443,1,
1253,unrelated,0.2912721932,1,
1254,agree,0.6219672561,1,
1255,discuss,0.5388600826,0,
1256,unrelated,0.4027520418,1,
1257,unrelated,0.4545944929,1,
1258,unrelated,0.4963768721,1,
1259,unrelated,0.3157686889,1,
1260,unrelated,0.3403420448,1,
1261,unrelated,0.465891391,1,
1262,unrelated,0.4582808316,1,
1263,discuss,0.5284445882,0,
1264,unrelated,0.3322676718,1,
1265,unrelated,0.4472925961,1,
1266,disagree,0.6520185471,1,
1267,unrelated,0.4813807011,1,
1268,discuss,0.6418215632,1,
1269,unrelated,0.2422879487,1,
1270,unrelated,0.4210162759,1,
1271,discuss,0.4774427414,0,
1272,unrelated,0.400929451,1,
1273,discuss,0.7348734736,1,
1274,unrelated,0.3330514729,1,
1275,unrelated,0.4711064398,1,
1276,unrelated,0.2483598888,1,
1277,unrelated,0.3194307387,1,
1278,unrelated,0.250962466,1,
1279,unrelated,0.2030388862,1,
1280,unrelated,0.3388095498,1,
1281,unrelated,0.5576815605,1,
1282,discuss,0.4158824682,0,
1283,unrelated,0.3594793677,1,
1284,unrelated,0.4237356782,1,
1285,discuss,0.568787694,0,
1286,unrelated,0.4021135569,1,
1287,unrelated,0.3264495432,1,
1288,unrelated,0.4818919599,1,
1289,unrelated,0.3650690019,1,
1290,discuss,0.7127819657,1,
1291,unrelated,0.3476971984,1,
1292,unrelated,0.3042049408,1,
1293,unrelated,0.4852798879,1,
1294,unrelated,0.2816222608,1,
1295,unrelated,0.4285087287,1,
1296,unrelated,0.4627615511,1,
1297,discuss,0.7367194891,1,
1298,unrelated,0.3496763706,1,
1299,agree,0.6004350185,1,
1300,unrelated,0.1049495414,1,
1301,unrelated,0.4424251914,1,
1302,unrelated,0.4102491736,1,
1303,unrelated,0.4288797975,1,
1304,unrelated,0.6738379002,0,
1305,unrelated,0.4389754832,1,
1306,unrelated,0.3250870109,1,
1307,unrelated,0.2621385157,1,
1308,unrelated,0.3850082159,1,
1309,unrelated,0.5653761029,1,
1310,unrelated,0.2790522873,1,
1311,unrelated,0.5103884339,1,
1312,unrelated,0.5228337646,1,
1313,agree,0.7690314651,1,
1314,agree,0.4825488925,0,
1315,unrelated,0.519313395,1,
1316,unrelated,0.4700170755,1,
1317,unrelated,0.3050915599,1,
1318,unrelated,0.3512553871,1,
1319,unrelated,0.4060221016,1,
1320,unrelated,0.5212410092,1,
1321,unrelated,0.4580599666,1,
1322,agree,0.7621435523,1,
1323,unrelated,0.4656598866,1,
1324,unrelated,0.3259863555,1,
1325,unrelated,0.2569452822,1,
1326,unrelated,0.5433044434,1,
1327,unrelated,0.400498867,1,
1328,discuss,0.2437592447,0,
1329,unrelated,0.1978303045,1,
1330,unrelated,0.3809375763,1,
1331,unrelated,0.4902594388,1,
1332,unrelated,0.379467845,1,
1333,agree,0.5404159427,0,
1334,unrelated,0.4786557853,1,
1335,unrelated,0.4877029657,1,
1336,unrelated,0.3467095196,1,
1337,discuss,0.501485765,0,
1338,unrelated,0.4846105874,1,
1339,unrelated,0.4413110912,1,
1340,discuss,0.4093992412,0,
1341,agree,0.4755940139,0,
1342,unrelated,0.3414765894,1,
1343,unrelated,0.3308470249,1,
1344,agree,0.4647604823,0,
1345,unrelated,0.4917290211,1,
1346,discuss,0.5549476147,0,
1347,unrelated,0.5658116341,1,
1348,agree,0.7208909392,1,
1349,unrelated,0.2939318419,1,
1350,unrelated,0.3985305429,1,
1351,unrelated,0.32608971,1,
1352,unrelated,0.4678337872,1,
1353,unrelated,0.2887378931,1,
1354,discuss,0.6956602335,1,
1355,unrelated,0.6225395203,0,
1356,unrelated,0.3860888481,1,
1357,disagree,0.6368409991,1,
1358,discuss,0.4368346035,0,
1359,unrelated,0.4481259584,1,
1360,unrelated,0.5674208999,1,
1361,unrelated,0.2919321656,1,
1362,unrelated,0.4053522348,1,
1363,unrelated,0.5014464855,1,
1364,discuss,0.4469857216,0,
1365,discuss,0.6876817942,1,
1366,unrelated,0.3403526843,1,
1367,discuss,0.5340845585,0,
1368,unrelated,0.3272678852,1,
1369,unrelated,0.2709446847,1,
1370,unrelated,0.2944189906,1,
1371,unrelated,0.5950844884,1,
1372,unrelated,0.5052776337,1,
1373,unrelated,0.3844727576,1,
1374,agree,0.7659353018,1,
1375,unrelated,0.5673062801,1,
1376,unrelated,0.4135345817,1,
1377,unrelated,0.4589155912,1,
1378,unrelated,0.4223347604,1,
1379,unrelated,0.1657272875,1,
1380,unrelated,0.4196814895,1,
1381,unrelated,0.236840114,1,
1382,unrelated,0.4219008684,1,
1383,unrelated,0.2827109694,1,
1384,unrelated,0.3985942304,1,
1385,unrelated,0.296598196,1,
1386,discuss,0.6787851453,1,
1387,agree,0.5829207897,0,
1388,unrelated,0.4611665905,1,
1389,unrelated,0.3939544857,1,
1390,unrelated,0.4279912412,1,
1391,discuss,0.4688976407,0,
1392,discuss,0.4846539497,0,
1393,unrelated,0.5064201951,1,
1394,unrelated,0.4345939755,1,
1395,unrelated,0.4311460555,1,
1396,discuss,0.5070489049,0,
1397,unrelated,0.3300607502,1,
1398,unrelated,0.4381144345,1,
1399,agree,0.7808243632,1,
1400,unrelated,0.3188502789,1,
1401,unrelated,0.3288813531,1,
1402,discuss,0.5899983048,0,
1403,unrelated,0.2661067247,1,
1404,unrelated,0.5256646276,1,
1405,unrelated,0.6080182195,0,
1406,agree,0.5455907583,0,
1407,unrelated,0.4528579712,1,
1408,unrelated,0.2808516324,1,
1409,unrelated,0.2535257041,1,
1410,unrelated,0.4187040925,1,
1411,agree,0.3594893217,0,
1412,unrelated,0.5182468891,1,
1413,unrelated,0.3870837092,1,
1414,unrelated,0.5069692135,1,
1415,discuss,0.7469630837,1,
1416,unrelated,0.3715665936,1,
1417,unrelated,0.4041301608,1,
1418,unrelated,0.3807901144,1,
1419,unrelated,0.4837005436,1,
1420,agree,0.670573473,1,
1421,discuss,0.6826866269,1,
1422,unrelated,0.511335969,1,
1423,agree,0.1672004908,0,
1424,unrelated,0.4307267964,1,
1425,agree,0.5493421555,0,
1426,unrelated,0.377646029,1,
1427,unrelated,0.4373167455,1,
1428,unrelated,0.3335740268,1,
1429,unrelated,0.3429465294,1,
1430,agree,0.6793686748,1,
1431,discuss,0.7449498177,1,
1432,unrelated,0.3602423072,1,
1433,disagree,0.2851037383,0,
1434,discuss,0.4374079406,0,
1435,unrelated,0.5431972742,1,
1436,discuss,0.5073929429,0,
1437,unrelated,0.6357206702,0,
1438,unrelated,0.3437240124,1,
1439,unrelated,0.4463982284,1,
1440,unrelated,0.4043392241,1,
1441,unrelated,0.261122942,1,
1442,unrelated,0.2180064917,1,
1443,unrelated,0.3857509196,1,
1444,unrelated,0.47740978,1,
1445,unrelated,0.2817431092,1,
1446,unrelated,0.4034348726,1,
1447,unrelated,0.5179054737,1,
1448,unrelated,0.4416325092,1,
1449,unrelated,0.5245743394,1,
1450,unrelated,0.4365812242,1,
1451,unrelated,0.4103509486,1,
1452,agree,0.7081577778,1,
1453,unrelated,0.373048842,1,
1454,agree,0.5046500564,0,
1455,unrelated,0.5321954489,1,
1456,discuss,0.6944553256,1,
1457,unrelated,0.4060873985,1,
1458,unrelated,0.353967011,1,
1459,unrelated,0.3231260777,1,
1460,agree,0.6246088147,1,
1461,unrelated,0.4653986394,1,
1462,discuss,0.6692634821,1,
1463,unrelated,0.2737455666,1,
1464,unrelated,0.3376523852,1,
1465,unrelated,0.3639772832,1,
1466,unrelated,0.4564710557,1,
1467,agree,0.6467215419,1,
1468,unrelated,0.6275111437,0,
1469,unrelated,0.3080680072,1,
1470,unrelated,0.4971738756,1,
1471,agree,0.6544945836,1,
1472,unrelated,0.4250179231,1,
1473,discuss,0.7348560691,1,
1474,unrelated,0.3819712698,1,
1475,unrelated,0.449691385,1,
1476,unrelated,0.3088534772,1,
1477,unrelated,0.3521064818,1,
1478,unrelated,0.5151132345,1,
1479,unrelated,0.426707238,1,
1480,discuss,0.5066018701,0,
1481,unrelated,0.2672607601,1,
1482,unrelated,0.3673435748,1,
1483,unrelated,0.3318224847,1,
1484,unrelated,0.6518125534,0,
1485,unrelated,0.461992085,1,
1486,unrelated,0.2776275277,1,
1487,unrelated,0.4535792172,1,
1488,unrelated,0.3401159346,1,
1489,unrelated,0.6139379144,0,
1490,unrelated,0.5420592427,1,
1491,unrelated,0.451967001,1,
1492,unrelated,0.3887458742,1,
1493,unrelated,0.4034724534,1,
1494,unrelated,0.3471390605,1,
1495,unrelated,0.383215785,1,
1496,unrelated,0.3289132714,1,
1497,unrelated,0.4208783805,1,
1498,discuss,0.4490852356,0,
1499,unrelated,0.3944067061,1,
1500,unrelated,0.2460886687,1,
1501,unrelated,0.3855203986,1,
1502,unrelated,0.3527686596,1,
1503,unrelated,0.2514388859,1,
1504,unrelated,0.2886734903,1,
1505,unrelated,0.3784916699,1,
1506,disagree,0.614638567,1,
1507,unrelated,0.4136147201,1,
1508,unrelated,0.2818436623,1,
1509,unrelated,0.3309189379,1,
1510,unrelated,0.1947142333,1,
1511,unrelated,0.4139560759,1,
1512,unrelated,0.4837589264,1,
1513,unrelated,0.3770726323,1,
1514,unrelated,0.450845629,1,
1515,unrelated,0.565592885,1,
1516,unrelated,0.3354547024,1,
1517,unrelated,0.3695168197,1,
1518,disagree,0.7357000113,1,
1519,unrelated,0.2680745423,1,
1520,discuss,0.7068998814,1,
1521,unrelated,0.4282921553,1,
1522,unrelated,0.4494348168,1,
1523,unrelated,0.4870316684,1,
1524,unrelated,0.4824803174,1,
1525,unrelated,0.5373421311,1,
1526,unrelated,0.4887950122,1,
