"","x"
"6526","discuss"
"6527","discuss"
"6528","discuss"
"6529","discuss"
"6530","agree"
"6531","discuss"
"6532","agree"
"6533","agree"
"6534","discuss"
"6535","discuss"
"6536","discuss"
"6537","agree"
"6538","agree"
"6539","disagree"
"6540","disagree"
"6541","discuss"
"6542","agree"
"6543","discuss"
"6544","discuss"
"6545","discuss"
"6546","agree"
"6547","discuss"
"6548","agree"
"6549","agree"
"6550","agree"
"6551","discuss"
"6552","discuss"
"6553","discuss"
"6554","discuss"
"6555","discuss"
"6556","disagree"
"6557","agree"
"6558","agree"
"6559","discuss"
"6560","discuss"
"6561","discuss"
"6562","agree"
"6563","agree"
"6564","discuss"
"6565","disagree"
"6566","discuss"
"6567","agree"
"6568","discuss"
"6569","agree"
"6570","disagree"
"6571","agree"
"6572","discuss"
"6573","discuss"
"6574","discuss"
"6575","discuss"
"6576","agree"
"6577","disagree"
"6578","agree"
"6579","agree"
"6580","discuss"
"6581","agree"
"6582","discuss"
"6583","discuss"
"6584","agree"
"6585","discuss"
"6586","discuss"
"6587","discuss"
"6588","disagree"
"6589","discuss"
"6590","discuss"
"6591","disagree"
"6592","discuss"
"6593","agree"
"6594","discuss"
"6595","agree"
"6596","discuss"
"6597","discuss"
"6598","discuss"
"6599","discuss"
"6600","agree"
"6601","discuss"
"6602","discuss"
"6603","discuss"
"6604","discuss"
"6605","agree"
"6606","agree"
"6607","discuss"
"6608","agree"
"6609","discuss"
"6610","discuss"
"6611","discuss"
"6612","discuss"
"6613","discuss"
"6614","discuss"
"6615","discuss"
"6616","agree"
"6617","discuss"
"6618","discuss"
"6619","discuss"
"6620","disagree"
"6621","discuss"
"6622","discuss"
"6623","discuss"
"6624","discuss"
"6625","agree"
"6626","discuss"
"6627","discuss"
"6628","agree"
"6629","discuss"
"6630","agree"
"6631","discuss"
"6632","disagree"
"6633","agree"
"6634","discuss"
"6635","agree"
"6636","discuss"
"6637","discuss"
"6638","discuss"
"6639","discuss"
"6640","agree"
"6641","discuss"
"6642","discuss"
"6643","discuss"
"6644","discuss"
"6645","discuss"
"6646","agree"
"6647","discuss"
"6648","discuss"
"6649","discuss"
"6650","discuss"
"6651","discuss"
"6652","agree"
"6653","discuss"
"6654","discuss"
"6655","agree"
"6656","discuss"
"6657","discuss"
"6658","agree"
"6659","discuss"
"6660","discuss"
"6661","discuss"
"6662","disagree"
"6663","disagree"
"6664","agree"
"6665","discuss"
"6666","discuss"
"6667","agree"
"6668","disagree"
"6669","discuss"
"6670","discuss"
"6671","agree"
"6672","agree"
"6673","discuss"
"6674","disagree"
"6675","agree"
"6676","discuss"
"6677","discuss"
"6678","discuss"
"6679","discuss"
"6680","discuss"
"6681","discuss"
"6682","discuss"
"6683","discuss"
"6684","discuss"
"6685","discuss"
"6686","discuss"
"6687","agree"
"6688","agree"
"6689","discuss"
"6690","agree"
"6691","disagree"
"6692","discuss"
"6693","discuss"
"6694","discuss"
"6695","agree"
"6696","disagree"
"6697","discuss"
"6698","discuss"
"6699","agree"
"6700","discuss"
"6701","agree"
"6702","discuss"
"6703","discuss"
"6704","agree"
"6705","agree"
"6706","discuss"
"6707","discuss"
"6708","agree"
"6709","discuss"
"6710","discuss"
"6711","disagree"
"6712","discuss"
"6713","agree"
"6714","discuss"
"6715","discuss"
"6716","discuss"
"6717","discuss"
"6718","discuss"
"6719","agree"
"6720","discuss"
"6721","discuss"
"6722","agree"
"6723","discuss"
"6724","discuss"
"6725","agree"
"6726","agree"
"6727","agree"
"6728","discuss"
"6729","discuss"
"6730","discuss"
"6731","discuss"
"6732","discuss"
"6733","discuss"
"6734","discuss"
"6735","discuss"
"6736","disagree"
"6737","discuss"
"6738","discuss"
"6739","agree"
"6740","discuss"
"6741","discuss"
"6742","discuss"
"6743","agree"
"6744","agree"
"6745","agree"
"6746","discuss"
"6747","disagree"
"6748","agree"
"6749","agree"
"6750","discuss"
"6751","discuss"
"6752","discuss"
"6753","agree"
"6754","discuss"
"6755","discuss"
"6756","discuss"
"6757","agree"
"6758","discuss"
"6759","agree"
"6760","discuss"
"6761","discuss"
"6762","discuss"
"6763","discuss"
"6764","discuss"
"6765","discuss"
"6766","discuss"
"6767","agree"
"6768","discuss"
"6769","agree"
"6770","discuss"
"6771","agree"
"6772","discuss"
"6773","discuss"
"6774","discuss"
"6775","discuss"
"6776","discuss"
"6777","discuss"
"6778","agree"
"6779","agree"
"6780","discuss"
"6781","disagree"
"6782","discuss"
"6783","discuss"
"6784","discuss"
"6785","agree"
"6786","discuss"
"6787","agree"
"6788","discuss"
"6789","agree"
"6790","disagree"
"6791","discuss"
"6792","discuss"
"6793","discuss"
"6794","discuss"
"6795","discuss"
"6796","discuss"
"6797","disagree"
"6798","discuss"
"6799","agree"
"6800","disagree"
"6801","agree"
"6802","agree"
"6803","agree"
"6804","agree"
"6805","agree"
"6806","discuss"
"6807","agree"
"6808","agree"
"6809","disagree"
"6810","disagree"
"6811","disagree"
"6812","discuss"
"6813","disagree"
"6814","agree"
"6815","agree"
"6816","agree"
"6817","discuss"
"6818","disagree"
"6819","agree"
"6820","agree"
"6821","discuss"
"6822","agree"
"6823","agree"
"6824","disagree"
"6825","agree"
"6826","agree"
"6827","disagree"
"6828","disagree"
"6829","agree"
"6830","agree"
"6831","discuss"
"6832","disagree"
"6833","discuss"
"6834","disagree"
"6835","agree"
"6836","discuss"
"6837","agree"
"6838","disagree"
"6839","disagree"
"6840","disagree"
"6841","agree"
"6842","disagree"
"6843","disagree"
"6844","disagree"
"6845","agree"
"6846","agree"
"6847","agree"
"6848","agree"
"6849","disagree"
"6850","discuss"
"6851","agree"
"6852","agree"
"6853","disagree"
"6854","disagree"
"6855","agree"
"6856","agree"
"6857","disagree"
"6858","agree"
"6859","agree"
"6860","agree"
"6861","agree"
"6862","agree"
"6863","agree"
"6864","agree"
"6865","agree"
"6866","agree"
"6867","agree"
"6868","agree"
"6869","discuss"
"6870","agree"
"6871","agree"
"6872","disagree"
"6873","discuss"
"6874","agree"
"6875","agree"
"6876","disagree"
"6877","discuss"
"6878","disagree"
"6879","disagree"
"6880","agree"
"6881","agree"
"6882","agree"
"6883","discuss"
"6884","agree"
"6885","disagree"
"6886","agree"
"6887","agree"
"6888","discuss"
"6889","agree"
"6890","disagree"
"6891","agree"
"6892","agree"
"6893","discuss"
"6894","agree"
"6895","disagree"
"6896","disagree"
"6897","disagree"
"6898","discuss"
"6899","disagree"
"6900","agree"
"6901","agree"
"6902","agree"
"6903","discuss"
"6904","disagree"
"6905","agree"
"6906","agree"
"6907","discuss"
"6908","disagree"
"6909","agree"
"6910","disagree"
"6911","discuss"
"6912","agree"
"6913","agree"
"6914","agree"
"6915","discuss"
"6916","agree"
"6917","agree"
"6918","disagree"
"6919","agree"
"6920","agree"
"6921","discuss"
"6922","agree"
"6923","agree"
"6924","disagree"
"6925","agree"
"6926","agree"
"6927","discuss"
"6928","agree"
"6929","agree"
"6930","disagree"
"6931","agree"
"6932","agree"
"6933","discuss"
"6934","agree"
"6935","agree"
"6936","disagree"
"6937","disagree"
"6938","disagree"
"6939","discuss"
"6940","disagree"
"6941","disagree"
"6942","agree"
"6943","agree"
"6944","agree"
"6945","disagree"
"6946","disagree"
"6947","agree"
"6948","agree"
"6949","agree"
"6950","disagree"
"6951","disagree"
"6952","agree"
"6953","disagree"
"6954","disagree"
"6955","agree"
"6956","agree"
"6957","disagree"
"6958","disagree"
"6959","disagree"
"6960","agree"
"6961","agree"
"6962","disagree"
"6963","agree"
"6964","agree"
"6965","disagree"
"6966","disagree"
"6967","agree"
"6968","agree"
"6969","discuss"
"6970","disagree"
"6971","discuss"
"6972","disagree"
"6973","disagree"
"6974","discuss"
"6975","agree"
"6976","discuss"
"6977","agree"
"6978","disagree"
"6979","discuss"
"6980","agree"
"6981","discuss"
"6982","agree"
"6983","agree"
"6984","discuss"
"6985","agree"
"6986","disagree"
"6987","agree"
"6988","discuss"
"6989","agree"
"6990","disagree"
"6991","disagree"
"6992","discuss"
"6993","disagree"
"6994","agree"
"6995","agree"
"6996","agree"
"6997","disagree"
"6998","agree"
"6999","agree"
"7000","agree"
"7001","disagree"
"7002","agree"
"7003","disagree"
"7004","disagree"
"7005","agree"
"7006","disagree"
"7007","agree"
"7008","agree"
"7009","disagree"
"7010","agree"
"7011","agree"
"7012","agree"
"7013","disagree"
"7014","disagree"
"7015","disagree"
"7016","agree"
"7017","agree"
"7018","disagree"
"7019","disagree"
"7020","disagree"
"7021","disagree"
"7022","disagree"
"7023","agree"
"7024","agree"
"7025","agree"
"7026","disagree"
"7027","disagree"
"7028","agree"
"7029","agree"
"7030","agree"
"7031","disagree"
"7032","disagree"
"7033","agree"
"7034","agree"
"7035","agree"
"7036","agree"
"7037","disagree"
"7038","discuss"
"7039","agree"
"7040","agree"
"7041","disagree"
"7042","disagree"
"7043","agree"
"7044","discuss"
"7045","disagree"
"7046","disagree"
"7047","agree"
"7048","agree"
"7049","disagree"
"7050","discuss"
"7051","agree"
"7052","agree"
"7053","disagree"
"7054","agree"
"7055","disagree"
"7056","discuss"
"7057","agree"
"7058","agree"
"7059","disagree"
"7060","disagree"
"7061","agree"
"7062","discuss"
"7063","disagree"
"7064","disagree"
"7065","agree"
